street_address,living_area,state_code,market_value,CAMPNAME,x,y
2520 NORTHCREST DR PLANO TX 75075,2024,A1,127491,WILSON EL,-96.74303403,33.00959998
2232 GRANDVIEW DR PLANO TX 75075,2382,A1,159576,WILSON EL,-96.73778201,33.01155598
2505 BIG HORN LN RICHARDSON TX 75080,2709,A1,260192,HARMONY EL,-96.73876102,32.98940898
2410 MESA DR RICHARDSON TX 75080,4163,A1,406812,HARMONY EL,-96.73450201,32.987276
2520 WESTRIDGE DR PLANO TX 75075,2401,A1,176452,WILSON EL,-96.742899,33.01042099
2233 WESTRIDGE DR PLANO TX 75075,2180,A1,136869,WILSON EL,-96.73775402,33.011092
2505 CANYON CREEK DR RICHARDSON TX 75080,2523,A1,302531,HARMONY EL,-96.73660402,32.988931
2410 SKYVIEW DR RICHARDSON TX 75080,3199,A1,268408,HARMONY EL,-96.73527096,32.98635101
2416 WESTRIDGE DR PLANO TX 75075,1867,A1,140642,WILSON EL,-96.74052097,33.01025201
2521 BIG HORN LN RICHARDSON TX 75080,3147,A1,396285,HARMONY EL,-96.738383,32.98744099
2511 LITTLE CREEK DR RICHARDSON TX 75080,3212,A1,311779,SHEPARD EL,-96.72750999,32.98697802
2236 GRANDVIEW DR PLANO TX 75075,2383,A1,174170,WILSON EL,-96.73800397,33.01147199
2505 CUSTER PKWY RICHARDSON TX 75080,2645,A1,280895,SHEPARD EL,-96.72859603,32.98666399
2431 FAIRWAY DR RICHARDSON TX 75080,2644,A1,264806,HARMONY EL,-96.734299,32.987737
2411 MESA DR RICHARDSON TX 75080,2791,A1,245392,HARMONY EL,-96.73479303,32.98686499
2608 NORTHCREST DR PLANO TX 75075,2204,A1,152383,WILSON EL,-96.74384699,33.00961901
2417 CUSTER CV RICHARDSON TX 75080,4642,A1,578578,SHEPARD EL,-96.728877,32.98637498
2521 CUSTER PKWY RICHARDSON TX 75080,0,M6,50000,ALDRIDGE EL,-96.72784029,32.98860744
2512 BIG HORN LN RICHARDSON TX 75080,2563,A1,315803,HARMONY EL,-96.73783398,32.98865901
23 CROWN PL RICHARDSON TX 75080,2562,A1,230547,ALDRIDGE EL,-96.72873702,32.99396299
2505 GRANDVIEW DR RICHARDSON TX 75080,2413,A1,220668,SHEPARD EL,-96.72632697,32.98618501
2432 CANYON CREEK DR RICHARDSON TX 75080,2885,A1,308198,HARMONY EL,-96.73601201,32.98758998
2412 CUSTER PKWY RICHARDSON TX 75080,2453,A1,227672,SHEPARD EL,-96.72777201,32.98625101
2608 STONELEIGH CIR RICHARDSON TX 75080,0,C1,59200,ALDRIDGE EL,-96.72701504,32.99052201
2417 GRANDVIEW DR PLANO TX 75075,2558,A1,154679,WILSON EL,-96.74106696,33.01159701
2417 NORTHCREST DR PLANO TX 75075,1983,A1,131588,WILSON EL,-96.74025903,33.00985198
2417 VALLEY FRG RICHARDSON TX 75080,2081,A1,153811,HARMONY EL,-96.73933501,32.98617499
2417 WESTRIDGE DR PLANO TX 75075,1901,A1,138186,WILSON EL,-96.74052801,33.01072299
2418 FAIRWAY DR RICHARDSON TX 75080,3297,A1,323534,ALDRIDGE EL,-96.73243,32.98669999
2418 MESA DR RICHARDSON TX 75080,1942,A1,238761,HARMONY EL,-96.73595199,32.98730998
2418 VALLEY FRG RICHARDSON TX 75080,2198,A1,172878,HARMONY EL,-96.73900099,32.98653801
2419 CANYON CREEK DR RICHARDSON TX 75080,0,C1,6902,HARMONY EL,-96.73625802,32.98605299
2419 VALLEY FRG RICHARDSON TX 75080,2844,A1,268021,HARMONY EL,-96.73945303,32.98625998
2420 CANYON CREEK DR RICHARDSON TX 75080,2505,A1,250619,HARMONY EL,-96.73575703,32.98627599
2420 FAIRWAY DR RICHARDSON TX 75080,5580,A1,770000,ALDRIDGE EL,-96.73259504,32.98703598
2420 NORTHCREST DR PLANO TX 75075,1987,A1,133462,WILSON EL,-96.740628,33.00939299
2420 VALLEY FRG RICHARDSON TX 75080,2504,A1,205257,HARMONY EL,-96.73909697,32.98669899
2420 WESTRIDGE DR PLANO TX 75075,2051,A1,130980,WILSON EL,-96.740785,33.01025901
2421 CANYON CREEK DR RICHARDSON TX 75080,3003,A1,336884,HARMONY EL,-96.73641098,32.98615999
2421 FAIRWAY DR RICHARDSON TX 75080,2688,A1,265055,HARMONY EL,-96.73322201,32.98677099
2421 GRANDVIEW DR PLANO TX 75075,3360,A1,184933,WILSON EL,-96.74132898,33.01159701
2421 NORTHCREST DR PLANO TX 75075,1952,A1,143812,WILSON EL,-96.74053497,33.00985299
2421 WESTRIDGE DR PLANO TX 75075,1886,A1,137437,WILSON EL,-96.74079103,33.01070798
2422 CANYON CREEK DR RICHARDSON TX 75080,3627,A1,350859,HARMONY EL,-96.73586801,32.986521
2422 FAIRWAY DR RICHARDSON TX 75080,3081,A1,334752,ALDRIDGE EL,-96.732861,32.98723899
2422 VALLEY FRG RICHARDSON TX 75080,2081,A1,200260,HARMONY EL,-96.73926896,32.986845
2423 CANYON CREEK DR RICHARDSON TX 75080,2248,A1,271492,HARMONY EL,-96.73649397,32.98642699
2423 FAIRWAY DR RICHARDSON TX 75080,4824,A1,703000,HARMONY EL,-96.73342803,32.98697198
2424 CANYON CREEK DR RICHARDSON TX 75080,2419,A1,257328,HARMONY EL,-96.735925,32.98678599
2424 FAIRWAY DR RICHARDSON TX 75080,2682,A1,301137,ALDRIDGE EL,-96.733106,32.98747498
2424 NORTHCREST DR PLANO TX 75075,2032,A1,149645,WILSON EL,-96.74089103,33.00938901
2424 VALLEY FRG RICHARDSON TX 75080,2071,A1,177128,HARMONY EL,-96.73941699,32.98706699
2424 WESTRIDGE DR PLANO TX 75075,2144,A1,149227,WILSON EL,-96.74105498,33.01027099
2425 CANYON CREEK DR RICHARDSON TX 75080,2498,A1,285364,HARMONY EL,-96.73659698,32.98669798
2425 FAIRWAY DR RICHARDSON TX 75080,2520,A1,300864,HARMONY EL,-96.73358704,32.98719302
2425 GRANDVIEW DR PLANO TX 75075,2234,A1,142874,WILSON EL,-96.74158597,33.01162601
2425 NORTHCREST DR PLANO TX 75075,1690,A1,131724,WILSON EL,-96.74077896,33.00985198
2425 WESTRIDGE DR PLANO TX 75075,1938,A1,141165,WILSON EL,-96.741045,33.01074
2426 FAIRWAY DR RICHARDSON TX 75080,3754,A1,356259,ALDRIDGE EL,-96.73328998,32.98774999
2426 VALLEY FRG RICHARDSON TX 75080,1808,A1,181707,HARMONY EL,-96.73956702,32.987227
2427 CANYON CREEK DR RICHARDSON TX 75080,2332,A1,299622,HARMONY EL,-96.73663202,32.98697802
2427 FAIRWAY DR RICHARDSON TX 75080,2724,A1,282640,HARMONY EL,-96.73379701,32.98740801
2428 FAIRWAY DR RICHARDSON TX 75080,2252,A1,286937,ALDRIDGE EL,-96.73357396,32.98791499
2428 NORTHCREST DR PLANO TX 75075,2280,A1,148697,WILSON EL,-96.74115296,33.00939299
2428 VALLEY FRG RICHARDSON TX 75080,2247,A1,186061,HARMONY EL,-96.739692,32.987391
2429 CANYON CREEK DR RICHARDSON TX 75080,2575,A1,302425,HARMONY EL,-96.73666797,32.98725701
2429 FAIRWAY DR RICHARDSON TX 75080,2548,A1,281665,HARMONY EL,-96.73400898,32.987586
2429 GRANDVIEW DR PLANO TX 75075,2121,A1,152091,WILSON EL,-96.74184003,33.01159198
2429 NORTHCREST DR PLANO TX 75075,2333,A1,156704,WILSON EL,-96.74105397,33.00986799
2430 FAIRWAY DR RICHARDSON TX 75080,3521,A1,370517,ALDRIDGE EL,-96.73387202,32.98817001
2430 VALLEY FRG RICHARDSON TX 75080,2048,A1,179689,HARMONY EL,-96.739821,32.987535
2431 CANYON CREEK DR RICHARDSON TX 75080,2253,A1,261044,HARMONY EL,-96.73668801,32.98754099
2512 CANYON CREEK DR RICHARDSON TX 75080,2807,A1,302316,HARMONY EL,-96.73705396,32.98996399
2432 FAIRWAY DR RICHARDSON TX 75080,2205,A1,285722,HARMONY EL,-96.734156,32.98828199
2412 FAIRWAY DR RICHARDSON TX 75080,0,C1,17820,HARMONY EL,-96.73282202,32.98602998
2512 CUSTER PKWY RICHARDSON TX 75080,2653,A1,219429,SHEPARD EL,-96.727655,32.98815999
2521 GRANDVIEW DR PLANO TX 75075,2479,A1,168274,WILSON EL,-96.74284099,33.01173799
2608 WESTRIDGE DR PLANO TX 75075,2392,A1,146025,WILSON EL,-96.74397498,33.01045799
2521 LITTLE CREEK DR RICHARDSON TX 75080,2239,A1,212795,SHEPARD EL,-96.72714496,32.98817102
2505 LITTLE CREEK DR RICHARDSON TX 75080,2656,A1,252078,SHEPARD EL,-96.72734696,32.98623702
2300 GRANDVIEW DR PLANO TX 75075,1994,A1,144239,WILSON EL,-96.73842197,33.01125
2512 GRANDVIEW DR PLANO TX 75075,2190,A1,150997,WILSON EL,-96.74231101,33.01113299
2300 W PLANO PKWY PLANO TX 75075,1060504,F3,67620644,WILSON EL,-96.73830999,33.006124
2505 NORTHCREST DR PLANO TX 75075,1960,A1,159070,WILSON EL,-96.74179301,33.00986799
2412 GRANDVIEW DR PLANO TX 75075,1883,A1,141606,WILSON EL,-96.74078902,33.01114401
2433 CANYON CREEK DR RICHARDSON TX 75080,2801,A1,339028,HARMONY EL,-96.73666001,32.987809
2505 VALLEY FRG RICHARDSON TX 75080,2549,A1,237847,HARMONY EL,-96.7408,32.98788402
2512 GRANDVIEW DR RICHARDSON TX 75080,2482,A1,253776,SHEPARD EL,-96.72573403,32.98698598
2300 WESTRIDGE DR PLANO TX 75075,2034,A1,147118,WILSON EL,-96.73792199,33.01049102
2609 FOREST GROVE DR RICHARDSON TX 75080,1906,B2,129112,SHEPARD EL,-96.72531896,32.988937
2521 NORTHCREST DR PLANO TX 75075,2411,A1,160655,WILSON EL,-96.74289497,33.01004598
2505 WESTRIDGE DR PLANO TX 75075,2463,A1,171015,WILSON EL,-96.74179401,33.01073799
2412 MESA DR RICHARDSON TX 75080,2574,A1,282663,HARMONY EL,-96.73486704,32.98739401
2609 GRANDVIEW DR PLANO TX 75075,2260,A1,161732,WILSON EL,-96.74411496,33.011768
2521 WESTRIDGE DR PLANO TX 75075,2664,A1,169832,WILSON EL,-96.74287402,33.01090102
2301 GRANDVIEW DR PLANO TX 75075,2376,A1,163399,WILSON EL,-96.73869002,33.011632
2512 LITTLE CREEK DR RICHARDSON TX 75080,2981,A1,285516,SHEPARD EL,-96.72688604,32.98699001
2433 FAIRWAY DR RICHARDSON TX 75080,2322,A1,243356,HARMONY EL,-96.73461801,32.98781998
2506 BIG HORN LN RICHARDSON TX 75080,3233,A1,268000,HARMONY EL,-96.73804101,32.98949401
2412 NORTHCREST DR PLANO TX 75075,1833,A1,131080,WILSON EL,-96.74010397,33.009402
2609 NORTHCREST DR PLANO TX 75075,2277,A1,155428,WILSON EL,-96.74396803,33.010092
2522 LITTLE CREEK DR RICHARDSON TX 75080,2513,A1,249310,SHEPARD EL,-96.72653199,32.98808799
2301 NORTHCREST DR PLANO TX 75075,2352,A1,161763,WILSON EL,-96.73764597,33.01015801
2512 NORTHCREST DR PLANO TX 75075,2411,A1,167823,WILSON EL,-96.74247898,33.00944701
2434 CANYON CREEK DR RICHARDSON TX 75080,2436,A1,232419,HARMONY EL,-96.73599298,32.98788402
2506 CANYON CREEK DR RICHARDSON TX 75080,2523,A1,300909,HARMONY EL,-96.73614796,32.98936699
2412 VALLEY FRG RICHARDSON TX 75080,2075,A1,43704,HARMONY EL,-96.73853303,32.98612202
2609 STONELEIGH CIR RICHARDSON TX 75080,2616,A1,262484,ALDRIDGE EL,-96.72713004,32.99020899
2523 BIG HORN LN RICHARDSON TX 75080,2029,A1,198582,HARMONY EL,-96.73873898,32.987593
2301 W PLANO PKWY PLANO TX 75075,159977,F3,18072000,WILSON EL,-96.73864099,33.008202
2512 VALLEY FRG RICHARDSON TX 75080,2196,A1,204139,HARMONY EL,-96.74078097,32.98870402
2434 FAIRWAY DR RICHARDSON TX 75080,2864,A1,359609,HARMONY EL,-96.73448902,32.98833601
2506 CUSTER PKWY RICHARDSON TX 75080,2200,A1,221042,SHEPARD EL,-96.72801098,32.98735101
2412 WESTRIDGE DR PLANO TX 75075,1929,A1,158140,WILSON EL,-96.74025602,33.01025498
2609 WESTRIDGE DR PLANO TX 75075,1881,A1,124007,WILSON EL,-96.743949,33.01092298
2523 LITTLE CREEK DR RICHARDSON TX 75080,2312,A1,200604,SHEPARD EL,-96.72697003,32.98836501
2301 WESTRIDGE DR PLANO TX 75075,2363,A1,173420,WILSON EL,-96.73810698,33.01093098
2512 WESTRIDGE DR PLANO TX 75075,2640,A1,169138,WILSON EL,-96.74231402,33.01025402
2435 CANYON CREEK DR RICHARDSON TX 75080,3259,A1,351172,HARMONY EL,-96.73664702,32.98808301
2506 GRANDVIEW DR RICHARDSON TX 75080,2409,A1,219962,SHEPARD EL,-96.72564602,32.986242
2413 CUSTER CV RICHARDSON TX 75080,0,A1,39818,SHEPARD EL,-96.72944998,32.986019
2611 CUSTER RD RICHARDSON TX 75080,1938,F1,136406,ALDRIDGE EL,-96.726922,32.98978298
2524 GRANDVIEW DR PLANO TX 75075,2483,A1,175192,WILSON EL,-96.74313998,33.01129199
2304 GRANDVIEW DR PLANO TX 75075,2393,A1,164705,WILSON EL,-96.73868399,33.01115901
2513 CANYON CREEK DR RICHARDSON TX 75080,3093,A1,305557,HARMONY EL,-96.73771303,32.98974501
2435 FAIRWAY DR RICHARDSON TX 75080,3430,A1,269429,HARMONY EL,-96.73491398,32.98776902
2506 LITTLE CREEK DR RICHARDSON TX 75080,2282,A1,211354,SHEPARD EL,-96.72675101,32.98627302
2413 FAIRWAY DR RICHARDSON TX 75080,3043,A1,316466,HARMONY EL,-96.73325,32.98595002
2611 FOREST GROVE DR RICHARDSON TX 75080,1906,B2,129112,SHEPARD EL,-96.72531804,32.98900501
2524 WESTRIDGE DR PLANO TX 75075,3043,A1,188110,WILSON EL,-96.74316596,33.01044001
2525 BIG HORN LN RICHARDSON TX 75080,2164,A1,137559,HARMONY EL,-96.738887,32.98784102
2525 GRANDVIEW DR PLANO TX 75075,2451,A1,147883,WILSON EL,-96.743115,33.01176498
2525 NORTHCREST DR PLANO TX 75075,2136,A1,151362,WILSON EL,-96.74318298,33.01009401
2525 WESTRIDGE DR PLANO TX 75075,2338,A1,154687,WILSON EL,-96.74314199,33.010927
2527 BIG HORN LN RICHARDSON TX 75080,2163,A1,145395,HARMONY EL,-96.73907299,32.988024
2528 BIG HORN LN RICHARDSON TX 75080,4814,A1,635972,HARMONY EL,-96.73863303,32.98843702
2529 BIG HORN LN RICHARDSON TX 75080,2405,A1,194940,HARMONY EL,-96.73927299,32.98823401
2530 BIG HORN LN RICHARDSON TX 75080,2094,A1,183537,HARMONY EL,-96.738816,32.98865
2531 BIG HORN LN RICHARDSON TX 75080,2162,A1,199480,HARMONY EL,-96.73944498,32.988442
2532 BIG HORN LN RICHARDSON TX 75080,2526,A1,274314,HARMONY EL,-96.73901399,32.98886902
2533 BIG HORN LN RICHARDSON TX 75080,2593,A1,212867,HARMONY EL,-96.73961798,32.988636
2535 BIG HORN LN RICHARDSON TX 75080,1988,A1,201026,HARMONY EL,-96.73978303,32.988837
2536 BIG HORN LN RICHARDSON TX 75080,2534,A1,293339,HARMONY EL,-96.73921498,32.98909902
2537 BIG HORN LN RICHARDSON TX 75080,2319,A1,193720,HARMONY EL,-96.73990599,32.98908502
2538 BIG HORN LN RICHARDSON TX 75080,2621,A1,276268,HARMONY EL,-96.73932697,32.98937
2539 BIG HORN LN RICHARDSON TX 75080,2438,A1,274382,HARMONY EL,-96.73997396,32.98935701
2540 BIG HORN LN RICHARDSON TX 75080,2589,A1,240138,HARMONY EL,-96.73949804,32.98962402
26 CROWN PL RICHARDSON TX 75080,2069,A1,214371,ALDRIDGE EL,-96.72919802,32.99382302
2600 GRANDVIEW DR PLANO TX 75075,2382,A1,161769,WILSON EL,-96.74341901,33.011307
2600 NORTHCREST DR PLANO TX 75075,2291,A1,162457,WILSON EL,-96.74330602,33.00962399
2600 STONELEIGH CIR RICHARDSON TX 75080,0,C1,55000,ALDRIDGE EL,-96.72683701,32.99038602
2600 WESTRIDGE DR PLANO TX 75075,2286,A1,142664,WILSON EL,-96.74343997,33.01045502
2601 FOREST GROVE DR RICHARDSON TX 75080,3620,B2,173016,SHEPARD EL,-96.72533296,32.98828798
2601 GRANDVIEW DR PLANO TX 75075,2307,A1,154710,WILSON EL,-96.74359302,33.01177001
2601 NORTHCREST DR PLANO TX 75075,2369,A1,156843,WILSON EL,-96.743431,33.01009799
2601 WESTRIDGE DR PLANO TX 75075,2187,A1,135568,WILSON EL,-96.74342203,33.01092
2604 GRANDVIEW DR PLANO TX 75075,2355,A1,156962,WILSON EL,-96.74367499,33.0113
2604 NORTHCREST DR PLANO TX 75075,2108,A1,134953,WILSON EL,-96.74357198,33.00961201
2604 STONELEIGH CIR RICHARDSON TX 75080,2947,A4,389068,ALDRIDGE EL,-96.72691404,32.99043899
2604 WESTRIDGE DR PLANO TX 75075,2187,A1,167439,WILSON EL,-96.74370701,33.01046499
2605 FOREST GROVE DR RICHARDSON TX 75080,3580,B2,168024,SHEPARD EL,-96.72531896,32.98859698
2605 GRANDVIEW DR PLANO TX 75075,2588,A1,188153,WILSON EL,-96.74385001,33.01176901
2605 NORTHCREST DR PLANO TX 75075,2113,A1,146569,WILSON EL,-96.74370299,33.01008701
2605 STONELEIGH CIR RICHARDSON TX 75080,0,C1,0,ALDRIDGE EL,-96.72702703,32.99011499
2605 WESTRIDGE DR PLANO TX 75075,2348,A1,140305,WILSON EL,-96.74368698,33.01091799
2608 GRANDVIEW DR PLANO TX 75075,2343,A1,152784,WILSON EL,-96.743949,33.011294
2436 FAIRWAY DR RICHARDSON TX 75080,2991,A1,293603,HARMONY EL,-96.73492999,32.98834901
2612 GRANDVIEW DR PLANO TX 75075,2530,A1,162538,WILSON EL,-96.74422099,33.01129099
2506 VALLEY FRG RICHARDSON TX 75080,2120,A1,175000,HARMONY EL,-96.74037797,32.988212
2413 GRANDVIEW DR PLANO TX 75075,2450,A1,162826,WILSON EL,-96.74072096,33.01161901
2437 FAIRWAY DR RICHARDSON TX 75080,2688,A1,256051,HARMONY EL,-96.73526199,32.98784102
2304 NORTHCREST DR PLANO TX 75075,2173,A1,134373,WILSON EL,-96.73774304,33.009574
2612 NORTHCREST DR PLANO TX 75075,2056,A1,148962,WILSON EL,-96.74411999,33.00961901
2506 VISTA CLIFF DR RICHARDSON TX 75080,2282,A1,232740,SHEPARD EL,-96.72293297,32.98664798
2413 MESA DR RICHARDSON TX 75080,2599,A1,238756,HARMONY EL,-96.73516904,32.98688498
2438 FAIRWAY CIR RICHARDSON TX 75080,5362,A1,865584,HARMONY EL,-96.73480602,32.98870201
2304 WESTRIDGE DR PLANO TX 75075,1915,A1,141875,WILSON EL,-96.73814797,33.01037899
2612 WESTRIDGE DR PLANO TX 75075,2628,A1,148842,WILSON EL,-96.74422602,33.01045301
2507 BIG HORN LN RICHARDSON TX 75080,2919,A1,282457,HARMONY EL,-96.73864803,32.98921201
2507 CANYON CREEK DR RICHARDSON TX 75080,2529,A1,274450,HARMONY EL,-96.73679404,32.98920002
2507 CUSTER PKWY RICHARDSON TX 75080,4524,A1,552410,SHEPARD EL,-96.72872696,32.98698502
2507 GRANDVIEW DR RICHARDSON TX 75080,2302,A1,254087,SHEPARD EL,-96.72632504,32.98642402
2507 LITTLE CREEK DR RICHARDSON TX 75080,2146,A1,214870,SHEPARD EL,-96.727354,32.98649698
2507 VALLEY FRG RICHARDSON TX 75080,2455,A1,257054,HARMONY EL,-96.74112396,32.98824
2508 BIG HORN LN RICHARDSON TX 75080,2759,A1,292821,HARMONY EL,-96.73780498,32.989268
2508 CANYON CREEK DR RICHARDSON TX 75080,2892,A1,344050,HARMONY EL,-96.73632599,32.98966899
2508 CUSTER PKWY RICHARDSON TX 75080,2398,A1,227835,SHEPARD EL,-96.72793998,32.9876
2508 GRANDVIEW DR PLANO TX 75075,2717,A1,178044,WILSON EL,-96.74204798,33.011113
2508 GRANDVIEW DR RICHARDSON TX 75080,2286,A1,231299,SHEPARD EL,-96.72573504,32.98647498
2508 LITTLE CREEK DR RICHARDSON TX 75080,2220,A1,209152,SHEPARD EL,-96.72675998,32.98650901
2508 NORTHCREST DR PLANO TX 75075,2128,A1,135800,WILSON EL,-96.74219701,33.009403
2508 VALLEY FRG RICHARDSON TX 75080,2106,A1,158412,HARMONY EL,-96.74048903,32.988369
2508 VISTA CLIFF DR RICHARDSON TX 75080,2378,A1,246032,SHEPARD EL,-96.72289902,32.98689399
2508 WESTRIDGE DR PLANO TX 75075,2327,A1,151854,WILSON EL,-96.74205301,33.01026802
2509 BIG HORN LN RICHARDSON TX 75080,3613,A1,72000,HARMONY EL,-96.73840001,32.98901901
2509 BRIARFIELD DR RICHARDSON TX 75080,2578,A1,228942,SHEPARD EL,-96.72533799,32.985983
2509 CANYON CREEK DR RICHARDSON TX 75080,2981,A1,333000,HARMONY EL,-96.73713602,32.98939699
2509 CUSTER PKWY RICHARDSON TX 75080,2922,A1,282766,SHEPARD EL,-96.72870701,32.98730001
2509 GRANDVIEW DR RICHARDSON TX 75080,2456,A1,250946,SHEPARD EL,-96.72632504,32.98666001
2509 LITTLE CREEK DR RICHARDSON TX 75080,2314,A1,212150,SHEPARD EL,-96.727426,32.98673302
2509 NORTHCREST DR PLANO TX 75075,1860,A1,124037,WILSON EL,-96.74206198,33.00986799
2509 VALLEY FRG RICHARDSON TX 75080,3567,A1,294396,HARMONY EL,-96.74124399,32.98841799
2509 WESTRIDGE DR PLANO TX 75075,2552,A1,152418,WILSON EL,-96.74205502,33.01074201
2510 BIG HORN LN RICHARDSON TX 75080,3319,A1,284186,HARMONY EL,-96.73774002,32.98895099
2510 CANYON CREEK DR RICHARDSON TX 75080,2945,A1,343946,HARMONY EL,-96.73675297,32.989865
2510 CUSTER PKWY RICHARDSON TX 75080,3170,A1,296200,SHEPARD EL,-96.72783403,32.98789601
2510 GRANDVIEW DR RICHARDSON TX 75080,2343,A1,239032,SHEPARD EL,-96.72571802,32.98674102
2510 LITTLE CREEK DR RICHARDSON TX 75080,2116,A1,192566,SHEPARD EL,-96.72680801,32.986737
2510 VALLEY FRG RICHARDSON TX 75080,2411,A1,228990,HARMONY EL,-96.74066304,32.98853701
2511 BIG HORN LN RICHARDSON TX 75080,2887,A1,237762,HARMONY EL,-96.73841703,32.98874601
2511 CANYON CREEK DR RICHARDSON TX 75080,2335,A1,262879,HARMONY EL,-96.73743802,32.98957301
2511 CUSTER PKWY RICHARDSON TX 75080,3764,A1,366711,SHEPARD EL,-96.72865697,32.98760901
2511 GRANDVIEW DR RICHARDSON TX 75080,2589,A1,335724,SHEPARD EL,-96.72630501,32.98690099
2513 CUSTER PKWY RICHARDSON TX 75080,2225,A1,248313,SHEPARD EL,-96.72857701,32.987916
2513 GRANDVIEW DR PLANO TX 75075,2321,A1,141906,WILSON EL,-96.74233003,33.011639
2413 NORTHCREST DR PLANO TX 75075,1872,A1,136756,WILSON EL,-96.74000104,33.00983601
2305 GRANDVIEW DR PLANO TX 75075,2424,A1,162813,WILSON EL,-96.73896503,33.011588
2513 GRANDVIEW DR RICHARDSON TX 75080,2720,A1,290596,SHEPARD EL,-96.72635899,32.98714101
2439 FAIRWAY DR RICHARDSON TX 75080,2603,A1,244773,HARMONY EL,-96.73558998,32.98785699
2413 WESTRIDGE DR PLANO TX 75075,2079,A1,145315,WILSON EL,-96.74026398,33.01075299
2613 FOREST GROVE DR RICHARDSON TX 75080,3528,B2,175969,SHEPARD EL,-96.72531402,32.98927801
2305 NORTHCREST DR PLANO TX 75075,2156,A1,138901,WILSON EL,-96.73788301,33.01003399
2513 LITTLE CREEK DR RICHARDSON TX 75080,2344,A1,219584,SHEPARD EL,-96.727526,32.98724402
2440 FAIRWAY CIR RICHARDSON TX 75080,3758,A1,434863,HARMONY EL,-96.73503803,32.98899102
2414 FAIRWAY DR RICHARDSON TX 75080,3032,A1,331265,HARMONY EL,-96.73256897,32.986111
2613 GRANDVIEW DR PLANO TX 75075,2308,A1,159471,WILSON EL,-96.74437497,33.01177198
2305 WESTRIDGE DR PLANO TX 75075,2132,A1,149740,WILSON EL,-96.73843304,33.01081401
2513 NORTHCREST DR PLANO TX 75075,2316,A1,153657,WILSON EL,-96.74233104,33.00989699
2513 WESTRIDGE DR PLANO TX 75075,2260,A1,162559,WILSON EL,-96.74231503,33.01075002
2514 BIG HORN LN RICHARDSON TX 75080,3391,A1,381884,HARMONY EL,-96.73794102,32.98840001
2514 CANYON CREEK DR RICHARDSON TX 75080,3826,A1,392737,HARMONY EL,-96.73732,32.990211
2514 CUSTER PKWY RICHARDSON TX 75080,2302,A1,251640,SHEPARD EL,-96.72748602,32.98836501
2514 GRANDVIEW DR RICHARDSON TX 75080,2647,A1,233655,SHEPARD EL,-96.72572599,32.98721301
2514 LITTLE CREEK DR RICHARDSON TX 75080,2308,A1,242708,SHEPARD EL,-96.72692904,32.98720601
2514 VALLEY FRG RICHARDSON TX 75080,2339,A1,206530,HARMONY EL,-96.74093302,32.98885301
2515 CANYON CREEK DR RICHARDSON TX 75080,2519,A1,212736,HARMONY EL,-96.73791797,32.98999102
2515 CUSTER PKWY RICHARDSON TX 75080,2875,A1,327487,SHEPARD EL,-96.728417,32.988219
2515 GRANDVIEW DR RICHARDSON TX 75080,2355,A1,228071,SHEPARD EL,-96.72632596,32.98735701
2515 LITTLE CREEK DR RICHARDSON TX 75080,2249,A1,208271,SHEPARD EL,-96.72748099,32.987493
2516 BIG HORN LN RICHARDSON TX 75080,3109,A1,363100,HARMONY EL,-96.73804504,32.98818698
2516 CANYON CREEK DR RICHARDSON TX 75080,3671,A1,359808,HARMONY EL,-96.73741396,32.990527
2516 CUSTER PKWY RICHARDSON TX 75080,2684,A1,229574,SHEPARD EL,-96.72725904,32.988549
2516 GRANDVIEW DR PLANO TX 75075,2253,A1,151422,WILSON EL,-96.74260999,33.01121098
2516 GRANDVIEW DR RICHARDSON TX 75080,3934,A1,405501,SHEPARD EL,-96.72570897,32.98745101
2516 LITTLE CREEK DR RICHARDSON TX 75080,3153,A1,228546,SHEPARD EL,-96.726894,32.98746002
2516 NORTHCREST DR PLANO TX 75075,2352,A1,140278,WILSON EL,-96.74278098,33.00952702
2516 WESTRIDGE DR PLANO TX 75075,2768,A1,156429,WILSON EL,-96.74263899,33.01034299
2517 CANYON CREEK DR RICHARDSON TX 75080,2855,A1,264481,HARMONY EL,-96.738039,32.99028401
2517 CUSTER PKWY RICHARDSON TX 75080,3161,A1,350015,ALDRIDGE EL,-96.72825497,32.98849598
2517 GRANDVIEW DR PLANO TX 75075,2772,A1,158700,WILSON EL,-96.742569,33.01172299
2517 GRANDVIEW DR RICHARDSON TX 75080,2295,A1,227349,SHEPARD EL,-96.726304,32.98762401
2517 LITTLE CREEK DR RICHARDSON TX 75080,2302,A1,209453,SHEPARD EL,-96.72743598,32.98773302
2517 NORTHCREST DR PLANO TX 75075,2371,A1,154990,WILSON EL,-96.74262198,33.01000499
2517 WESTRIDGE DR PLANO TX 75075,2405,A1,145470,WILSON EL,-96.74261703,33.01084201
2518 BIG HORN LN RICHARDSON TX 75080,2701,A1,357841,HARMONY EL,-96.73801998,32.987916
2518 GRANDVIEW DR RICHARDSON TX 75080,2374,A1,278337,SHEPARD EL,-96.72569003,32.98767799
